date,temperature,weather_type
1495209600.0,19.5,ACTUAL
1495213200.0,19.1,ACTUAL
1495216800.0,19.3,ACTUAL
1495220400.0,17.5,ACTUAL
1495224000.0,16.5,ACTUAL
1495227600.0,16.5,ACTUAL
1495231200.0,16.3,ACTUAL
1495234800.0,15.7,ACTUAL
1495238400.0,15.7,ACTUAL
1495242000.0,15.3,ACTUAL
1495245600.0,15.3,ACTUAL
1495249200.0,14.7,ACTUAL
1495252800.0,15.1,ACTUAL
1495256400.0,16.3,ACTUAL
1495260000.0,16.0,ACTUAL
1495263600.0,17.0,ACTUAL
1495267200.0,17.0,ACTUAL
1495270800.0,19.0,ACTUAL
1495274400.0,18.0,ACTUAL
1495278000.0,15.0,ACTUAL
1495281600.0,15.7,ACTUAL
1495285200.0,16.3,ACTUAL
1495288800.0,17.0,ACTUAL
1495292400.0,16.1,ACTUAL
1495296000.0,16.1,ACTUAL
1495299600.0,16.1,ACTUAL
1495303200.0,16.3,ACTUAL
1495306800.0,16.3,ACTUAL
1495310400.0,15.9,ACTUAL
1495314000.0,15.5,ACTUAL
1495317600.0,15.3,ACTUAL
1495321200.0,15.1,ACTUAL
1495324800.0,15.0,ACTUAL
1495929600.0,18.3,ACTUAL
1495933200.0,18.3,ACTUAL
1495936800.0,18.3,ACTUAL
1495940400.0,18.3,ACTUAL
1495944000.0,18.3,ACTUAL
1495947600.0,18.9,ACTUAL
1495951200.0,22.0,ACTUAL
1495954800.0,24.0,ACTUAL
1495958400.0,25.0,ACTUAL
1495962000.0,27.0,ACTUAL
1495965600.0,27.0,ACTUAL
1495969200.0,28.0,ACTUAL
1495972800.0,29.0,ACTUAL
1495976400.0,29.0,ACTUAL
1495980000.0,29.0,ACTUAL
1495983600.0,28.5,ACTUAL
1495987200.0,27.9,ACTUAL
1495990800.0,27.1,ACTUAL
1495994400.0,25.5,ACTUAL
1495998000.0,24.3,ACTUAL
1496001600.0,21.3,ACTUAL
1496005200.0,19.3,ACTUAL
1496008800.0,19.3,ACTUAL
1496012400.0,18.3,ACTUAL
1496016000.0,17.9,ACTUAL
1496019600.0,17.9,ACTUAL
1496023200.0,17.3,ACTUAL
1496026800.0,17.3,ACTUAL
1496030400.0,16.3,ACTUAL
1496034000.0,17.5,ACTUAL
1496037600.0,20.3,ACTUAL
1496041200.0,23.3,ACTUAL
1496044800.0,25.5,ACTUAL
1496048400.0,26.3,ACTUAL
1496052000.0,27.2,ACTUAL
1496055600.0,28.1,ACTUAL
1496059200.0,29.1,ACTUAL
1496062800.0,29.3,ACTUAL
1496066400.0,29.3,ACTUAL
1496070000.0,30.3,ACTUAL
1496073600.0,28.7,ACTUAL
1496077200.0,27.3,ACTUAL
1496080800.0,27.3,ACTUAL
1496084400.0,24.3,ACTUAL
1496088000.0,23.3,ACTUAL
1496091600.0,21.5,ACTUAL
1496095200.0,20.9,ACTUAL
1496098800.0,20.1,ACTUAL
1496102400.0,19.5,ACTUAL
1496106000.0,18.7,ACTUAL
1496109600.0,18.5,ACTUAL
1496113200.0,18.1,ACTUAL
1496116800.0,17.7,ACTUAL
1496120400.0,18.1,ACTUAL
1496124000.0,22.0,ACTUAL
1496127600.0,24.0,ACTUAL
1496131200.0,25.0,ACTUAL
1496134800.0,27.0,ACTUAL
1496138400.0,27.0,ACTUAL
1496142000.0,28.0,ACTUAL
1496145600.0,28.0,ACTUAL
1496149200.0,28.0,ACTUAL
1496152800.0,28.0,ACTUAL
1496156400.0,29.3,ACTUAL
1496160000.0,28.5,ACTUAL
1496163600.0,27.5,ACTUAL
1496167200.0,26.5,ACTUAL
1496170800.0,25.7,ACTUAL
1496174400.0,23.3,ACTUAL
1496178000.0,22.7,ACTUAL
1496181600.0,22.3,ACTUAL
1496185200.0,21.3,ACTUAL
1496188800.0,20.5,ACTUAL
1496192400.0,20.4,ACTUAL
1496196000.0,20.3,ACTUAL
1496199600.0,20.7,ACTUAL
1496203200.0,20.7,ACTUAL
1496206800.0,21.3,ACTUAL
1496210400.0,21.0,ACTUAL
1496214000.0,23.0,ACTUAL
1496217600.0,25.0,ACTUAL
1496221200.0,25.9,ACTUAL
1496224800.0,26.0,ACTUAL
1496228400.0,26.7,ACTUAL
1496232000.0,27.3,ACTUAL
1496235600.0,27.7,ACTUAL
1496239200.0,28.0,ACTUAL
1496242800.0,28.7,ACTUAL
1496246400.0,28.3,ACTUAL
1496250000.0,27.5,ACTUAL
1496253600.0,26.7,ACTUAL
1496257200.0,25.3,ACTUAL
1496260800.0,23.7,ACTUAL
1496264400.0,23.3,ACTUAL
1496268000.0,22.1,ACTUAL
1496271600.0,21.3,ACTUAL
1496275200.0,20.5,ACTUAL
1496278800.0,20.9,ACTUAL
1496282400.0,21.3,ACTUAL
1496286000.0,20.1,ACTUAL
1496289600.0,19.3,ACTUAL
1496293200.0,20.3,ACTUAL
1496296800.0,22.0,ACTUAL
1496300400.0,22.0,ACTUAL
1496304000.0,24.0,ACTUAL
1496307600.0,26.0,ACTUAL
1496311200.0,26.0,ACTUAL
1496314800.0,26.7,ACTUAL
1496318400.0,27.3,ACTUAL
1496322000.0,28.2,ACTUAL
1496325600.0,29.0,ACTUAL
1496329200.0,29.3,ACTUAL
1496332800.0,28.7,ACTUAL
1496336400.0,27.3,ACTUAL
1496340000.0,27.3,ACTUAL
1496343600.0,25.3,ACTUAL
1496347200.0,24.7,ACTUAL
1496350800.0,22.5,ACTUAL
1496354400.0,21.3,ACTUAL
1496358000.0,20.3,ACTUAL
1496361600.0,19.8,ACTUAL
1496365200.0,19.5,ACTUAL
1496368800.0,18.9,ACTUAL
1496372400.0,18.7,ACTUAL
1496376000.0,18.5,ACTUAL
1496379600.0,19.3,ACTUAL
1496383200.0,22.0,ACTUAL
1496386800.0,24.0,ACTUAL
1496390400.0,25.0,ACTUAL
1496394000.0,26.0,ACTUAL
1496397600.0,27.0,ACTUAL
1496401200.0,28.0,ACTUAL
1496404800.0,29.0,ACTUAL
1496408400.0,29.0,ACTUAL
1496412000.0,28.0,ACTUAL
1496415600.0,29.5,ACTUAL
1496419200.0,28.3,ACTUAL
1496422800.0,27.5,ACTUAL
1496426400.0,24.9,ACTUAL
1496430000.0,22.3,ACTUAL
1496433600.0,21.3,ACTUAL
1496437200.0,21.3,ACTUAL
1496440800.0,21.3,ACTUAL
1496444400.0,21.3,ACTUAL
1496448000.0,20.3,ACTUAL
1496451600.0,20.3,ACTUAL
1496455200.0,18.3,ACTUAL
1496458800.0,18.3,ACTUAL
1496462400.0,18.3,ACTUAL
1496466000.0,20.3,ACTUAL
1496469600.0,21.0,ACTUAL
1496473200.0,23.0,ACTUAL
1496476800.0,25.0,ACTUAL
1496480400.0,27.0,ACTUAL
1496484000.0,27.0,ACTUAL
1496487600.0,28.0,ACTUAL
1496491200.0,29.0,ACTUAL
1496494800.0,30.0,ACTUAL
1496498400.0,31.0,ACTUAL
1496502000.0,29.9,ACTUAL
1496505600.0,28.3,ACTUAL
1496509200.0,28.7,ACTUAL
1496512800.0,29.1,ACTUAL
1496516400.0,26.9,ACTUAL
1496520000.0,25.5,ACTUAL
1496523600.0,23.1,ACTUAL
1496527200.0,22.7,ACTUAL
1496530800.0,22.5,ACTUAL
1496534400.0,22.1,ACTUAL
1497139200.0,18.9,ACTUAL
1497142800.0,19.3,ACTUAL
1497146400.0,18.5,ACTUAL
1497150000.0,18.5,ACTUAL
1497153600.0,17.9,ACTUAL
1497157200.0,18.9,ACTUAL
1497160800.0,22.0,ACTUAL
1497164400.0,23.0,ACTUAL
1497168000.0,26.0,ACTUAL
1497171600.0,28.0,ACTUAL
1497175200.0,28.0,ACTUAL
1497178800.0,29.0,ACTUAL
1497182400.0,30.0,ACTUAL
1497186000.0,29.0,ACTUAL
1497189600.0,30.0,ACTUAL
1497193200.0,28.3,ACTUAL
1497196800.0,27.9,ACTUAL
1497200400.0,26.7,ACTUAL
1497204000.0,26.3,ACTUAL
1497207600.0,25.1,ACTUAL
1497211200.0,22.7,ACTUAL
1497214800.0,22.3,ACTUAL
1497218400.0,22.1,ACTUAL
1497222000.0,19.3,ACTUAL
1497225600.0,19.3,ACTUAL
1497229200.0,19.3,ACTUAL
1497232800.0,19.3,ACTUAL
1497236400.0,19.3,ACTUAL
1497240000.0,19.3,ACTUAL
1497243600.0,20.9,ACTUAL
1497247200.0,22.3,ACTUAL
1497250800.0,24.1,ACTUAL
1497254400.0,25.9,ACTUAL
1497258000.0,27.1,ACTUAL
1497261600.0,28.7,ACTUAL
1497265200.0,29.9,ACTUAL
1497268800.0,30.7,ACTUAL
1497272400.0,31.5,ACTUAL
1497276000.0,31.1,ACTUAL
1497279600.0,30.9,ACTUAL
1497283200.0,29.9,ACTUAL
1497286800.0,29.1,ACTUAL
1497290400.0,28.1,ACTUAL
1497294000.0,25.9,ACTUAL
1497297600.0,24.3,ACTUAL
1497301200.0,22.3,ACTUAL
1497304800.0,21.3,ACTUAL
1497308400.0,20.7,ACTUAL
1497312000.0,20.3,ACTUAL
1497315600.0,20.3,ACTUAL
1497319200.0,20.3,ACTUAL
1497322800.0,19.3,ACTUAL
1497326400.0,19.3,ACTUAL
1497330000.0,21.3,ACTUAL
1497333600.0,23.0,ACTUAL
1497337200.0,25.0,ACTUAL
1497340800.0,27.0,ACTUAL
1497344400.0,28.0,ACTUAL
1497348000.0,29.0,ACTUAL
1497351600.0,30.0,ACTUAL
1497355200.0,30.0,ACTUAL
1497358800.0,30.0,ACTUAL
1497362400.0,30.0,ACTUAL
1497366000.0,30.3,ACTUAL
1497369600.0,30.1,ACTUAL
1497373200.0,29.3,ACTUAL
1497376800.0,28.3,ACTUAL
1497380400.0,27.5,ACTUAL
1497384000.0,25.9,ACTUAL
1497387600.0,24.1,ACTUAL
1497391200.0,23.1,ACTUAL
1497394800.0,22.3,ACTUAL
1497398400.0,21.3,ACTUAL
1497402000.0,21.3,ACTUAL
1497405600.0,21.9,ACTUAL
1497409200.0,22.7,ACTUAL
1497412800.0,22.3,ACTUAL
1497416400.0,22.3,ACTUAL
1497420000.0,24.0,ACTUAL
1497423600.0,25.0,ACTUAL
1497427200.0,25.0,ACTUAL
1497430800.0,27.0,ACTUAL
1497434400.0,28.0,ACTUAL
1497438000.0,29.0,ACTUAL
1497441600.0,29.0,ACTUAL
1497445200.0,29.0,ACTUAL
1497448800.0,29.0,ACTUAL
1497452400.0,21.3,ACTUAL
1497456000.0,21.7,ACTUAL
1497459600.0,22.3,ACTUAL
1497463200.0,22.5,ACTUAL
1497466800.0,22.9,ACTUAL
1497470400.0,22.9,ACTUAL
1497474000.0,22.9,ACTUAL
1497477600.0,22.9,ACTUAL
1497481200.0,22.6,ACTUAL
1497484800.0,22.3,ACTUAL
1497488400.0,22.3,ACTUAL
1497492000.0,22.1,ACTUAL
1497495600.0,20.5,ACTUAL
1497499200.0,20.3,ACTUAL
1497502800.0,20.7,ACTUAL
1497506400.0,23.0,ACTUAL
1497510000.0,24.0,ACTUAL
1497513600.0,25.0,ACTUAL
1497517200.0,27.0,ACTUAL
1497520800.0,28.0,ACTUAL
1497524400.0,28.0,ACTUAL
1497528000.0,29.0,ACTUAL
1497531600.0,30.0,ACTUAL
1497535200.0,30.0,ACTUAL
1497538800.0,29.7,ACTUAL
1497542400.0,28.5,ACTUAL
1497546000.0,27.9,ACTUAL
1497549600.0,26.7,ACTUAL
1497553200.0,26.1,ACTUAL
1497556800.0,25.1,ACTUAL
1497560400.0,23.9,ACTUAL
1497564000.0,23.7,ACTUAL
1497567600.0,23.9,ACTUAL
1497571200.0,23.5,ACTUAL
1497574800.0,23.5,ACTUAL
1497578400.0,23.3,ACTUAL
1497582000.0,22.7,ACTUAL
1497585600.0,21.5,ACTUAL
1497589200.0,21.9,ACTUAL
1497592800.0,24.0,ACTUAL
1497596400.0,26.0,ACTUAL
1497600000.0,27.0,ACTUAL
1497603600.0,28.0,ACTUAL
1497607200.0,29.0,ACTUAL
1497610800.0,30.0,ACTUAL
1497614400.0,29.0,ACTUAL
1497618000.0,30.0,ACTUAL
1497621600.0,31.0,ACTUAL
1497625200.0,28.3,ACTUAL
1497628800.0,28.3,ACTUAL
1497632400.0,28.1,ACTUAL
1497636000.0,26.7,ACTUAL
1497639600.0,26.3,ACTUAL
1497643200.0,25.3,ACTUAL
1497646800.0,25.3,ACTUAL
1497650400.0,24.1,ACTUAL
1497654000.0,22.8,ACTUAL
1497657600.0,22.3,ACTUAL
1497661200.0,21.8,ACTUAL
1497664800.0,21.3,ACTUAL
1497668400.0,20.7,ACTUAL
1497672000.0,20.7,ACTUAL
1497675600.0,21.7,ACTUAL
1497679200.0,24.0,ACTUAL
1497682800.0,26.0,ACTUAL
1497686400.0,29.0,ACTUAL
1497690000.0,29.0,ACTUAL
1497693600.0,29.0,ACTUAL
1497697200.0,30.0,ACTUAL
1497700800.0,30.0,ACTUAL
1497704400.0,31.0,ACTUAL
1497708000.0,30.0,ACTUAL
1497711600.0,28.9,ACTUAL
1497715200.0,28.7,ACTUAL
1497718800.0,28.3,ACTUAL
1497722400.0,27.7,ACTUAL
1497726000.0,25.3,ACTUAL
1497729600.0,22.7,ACTUAL
1497733200.0,21.1,ACTUAL
1497736800.0,21.1,ACTUAL
1497740400.0,20.9,ACTUAL
1497744000.0,20.9,ACTUAL
1498348800.0,26.1,ACTUAL
1498352400.0,25.9,ACTUAL
1498356000.0,25.5,ACTUAL
1498359600.0,25.3,ACTUAL
1498363200.0,25.3,ACTUAL
1498366800.0,25.3,ACTUAL
1498370400.0,26.0,ACTUAL
1498374000.0,26.0,ACTUAL
1498377600.0,26.0,ACTUAL
1498381200.0,23.0,ACTUAL
1498384800.0,25.0,ACTUAL
1498388400.0,27.0,ACTUAL
1498392000.0,27.0,ACTUAL
1498395600.0,25.0,ACTUAL
1498399200.0,21.0,ACTUAL
1498402800.0,22.5,ACTUAL
1498406400.0,24.3,ACTUAL
1498410000.0,25.3,ACTUAL
1498413600.0,25.3,ACTUAL
1498417200.0,25.1,ACTUAL
1498420800.0,22.9,ACTUAL
1498424400.0,21.7,ACTUAL
1498428000.0,21.1,ACTUAL
1498431600.0,20.5,ACTUAL
1498435200.0,20.5,ACTUAL
1498438800.0,20.1,ACTUAL
1498442400.0,20.1,ACTUAL
1498446000.0,19.3,ACTUAL
1498449600.0,19.3,ACTUAL
1498453200.0,21.1,ACTUAL
1498456800.0,23.1,ACTUAL
1498460400.0,24.9,ACTUAL
1498464000.0,26.5,ACTUAL
1498467600.0,27.5,ACTUAL
1498471200.0,30.5,ACTUAL
1498474800.0,30.5,ACTUAL
1498478400.0,30.9,ACTUAL
1498482000.0,31.3,ACTUAL
1498485600.0,31.5,ACTUAL
1498489200.0,31.5,ACTUAL
1498492800.0,31.3,ACTUAL
1498496400.0,30.3,ACTUAL
1498500000.0,29.3,ACTUAL
1498503600.0,27.9,ACTUAL
1498507200.0,26.5,ACTUAL
1498510800.0,25.1,ACTUAL
1498514400.0,23.7,ACTUAL
1498518000.0,22.9,ACTUAL
1498521600.0,22.7,ACTUAL
1498525200.0,22.7,ACTUAL
1498528800.0,21.3,ACTUAL
1498532400.0,21.7,ACTUAL
1498536000.0,22.3,ACTUAL
1498539600.0,21.9,ACTUAL
1498543200.0,24.3,ACTUAL
1498546800.0,25.0,ACTUAL
1498550400.0,25.0,ACTUAL
1498554000.0,24.0,ACTUAL
1498557600.0,24.0,ACTUAL
1498561200.0,25.3,ACTUAL
1498564800.0,26.7,ACTUAL
1498568400.0,27.3,ACTUAL
1498572000.0,28.0,ACTUAL
1498575600.0,28.9,ACTUAL
1498579200.0,29.3,ACTUAL
1498582800.0,29.1,ACTUAL
1498586400.0,28.7,ACTUAL
1498590000.0,26.7,ACTUAL
1498593600.0,25.5,ACTUAL
1498597200.0,24.3,ACTUAL
1498600800.0,24.3,ACTUAL
1498604400.0,23.7,ACTUAL
1498608000.0,23.3,ACTUAL
1498611600.0,23.3,ACTUAL
1498615200.0,23.3,ACTUAL
1498618800.0,23.3,ACTUAL
1498622400.0,22.9,ACTUAL
1498626000.0,23.5,ACTUAL
1498629600.0,24.0,ACTUAL
1498633200.0,26.0,ACTUAL
1498636800.0,27.0,ACTUAL
1498640400.0,28.0,ACTUAL
1498644000.0,29.0,ACTUAL
1498647600.0,30.0,ACTUAL
1498651200.0,29.0,ACTUAL
1498654800.0,25.0,ACTUAL
1498658400.0,23.0,ACTUAL
1498662000.0,23.5,ACTUAL
1498665600.0,22.9,ACTUAL
1498669200.0,23.3,ACTUAL
1498672800.0,21.3,ACTUAL
1498676400.0,17.9,ACTUAL
1498680000.0,18.2,ACTUAL
1498683600.0,18.5,ACTUAL
1498687200.0,17.5,ACTUAL
1498690800.0,17.7,ACTUAL
1498694400.0,17.3,ACTUAL
1498698000.0,17.1,ACTUAL
1498701600.0,17.5,ACTUAL
1498705200.0,17.1,ACTUAL
1498708800.0,17.3,ACTUAL
1498712400.0,17.3,ACTUAL
1498716000.0,17.9,ACTUAL
1498719600.0,20.0,ACTUAL
1498723200.0,22.0,ACTUAL
1498726800.0,22.0,ACTUAL
1498730400.0,22.3,ACTUAL
1498734000.0,25.0,ACTUAL
1498737600.0,25.7,ACTUAL
1498741200.0,26.3,ACTUAL
1498744800.0,27.0,ACTUAL
1498748400.0,27.5,ACTUAL
1498752000.0,26.5,ACTUAL
1498755600.0,27.5,ACTUAL
1498759200.0,27.1,ACTUAL
1498762800.0,25.3,ACTUAL
1498766400.0,23.7,ACTUAL
1498770000.0,22.3,ACTUAL
1498773600.0,20.3,ACTUAL
1498777200.0,19.2,ACTUAL
1498780800.0,18.1,ACTUAL
1498784400.0,17.5,ACTUAL
1498788000.0,16.9,ACTUAL
1498791600.0,15.7,ACTUAL
1498795200.0,15.3,ACTUAL
1498798800.0,17.3,ACTUAL
1498802400.0,21.0,ACTUAL
1498806000.0,23.0,ACTUAL
1498809600.0,23.5,ACTUAL
1498813200.0,24.3,ACTUAL
1498816800.0,25.1,ACTUAL
1498820400.0,25.0,ACTUAL
1498824000.0,25.5,ACTUAL
1498827600.0,26.0,ACTUAL
1498831200.0,25.0,ACTUAL
1498834800.0,25.7,ACTUAL
1498838400.0,25.3,ACTUAL
1498842000.0,23.9,ACTUAL
1498845600.0,22.9,ACTUAL
1498849200.0,22.3,ACTUAL
1498852800.0,20.7,ACTUAL
1498856400.0,19.9,ACTUAL
1498860000.0,17.9,ACTUAL
1498863600.0,16.7,ACTUAL
1498867200.0,15.5,ACTUAL
1498870800.0,15.5,ACTUAL
1498874400.0,15.1,ACTUAL
1498878000.0,15.1,ACTUAL
1498881600.0,15.1,ACTUAL
1498885200.0,15.5,ACTUAL
1498888800.0,18.0,ACTUAL
1498892400.0,19.3,ACTUAL
1498896000.0,20.7,ACTUAL
1498899600.0,22.0,ACTUAL
1498903200.0,24.0,ACTUAL
1498906800.0,25.0,ACTUAL
1498910400.0,26.0,ACTUAL
1498914000.0,27.0,ACTUAL
1498917600.0,27.0,ACTUAL
1498921200.0,26.9,ACTUAL
1498924800.0,26.1,ACTUAL
1498928400.0,25.7,ACTUAL
1498932000.0,24.7,ACTUAL
1498935600.0,23.3,ACTUAL
1498939200.0,21.9,ACTUAL
1498942800.0,18.3,ACTUAL
1498946400.0,17.5,ACTUAL
1498950000.0,17.5,ACTUAL
1498953600.0,17.5,ACTUAL
1499558400.0,20.7,ACTUAL
1499562000.0,20.9,ACTUAL
1499565600.0,20.7,ACTUAL
1499569200.0,20.1,ACTUAL
1499572800.0,20.0,ACTUAL
1499576400.0,21.7,ACTUAL
1499580000.0,23.0,ACTUAL
1499583600.0,25.0,ACTUAL
1499587200.0,28.0,ACTUAL
1499590800.0,30.0,ACTUAL
1499594400.0,31.0,ACTUAL
1499598000.0,32.0,ACTUAL
1499601600.0,33.0,ACTUAL
1499605200.0,33.0,ACTUAL
1499608800.0,32.0,ACTUAL
1499612400.0,30.3,ACTUAL
1499616000.0,30.3,ACTUAL
1499619600.0,30.3,ACTUAL
1499623200.0,29.3,ACTUAL
1499626800.0,28.3,ACTUAL
1499630400.0,26.7,ACTUAL
1499634000.0,25.3,ACTUAL
1499637600.0,25.3,ACTUAL
1499641200.0,24.8,ACTUAL
1499644800.0,24.3,ACTUAL
1499648400.0,24.3,ACTUAL
1499652000.0,24.3,ACTUAL
1499655600.0,24.3,ACTUAL
1499659200.0,24.3,ACTUAL
1499662800.0,25.3,ACTUAL
1499666400.0,25.3,ACTUAL
1499670000.0,26.9,ACTUAL
1499673600.0,28.5,ACTUAL
1499677200.0,29.1,ACTUAL
1499680800.0,30.5,ACTUAL
1499684400.0,30.5,ACTUAL
1499688000.0,32.1,ACTUAL
1499691600.0,32.1,ACTUAL
1499695200.0,32.3,ACTUAL
1499698800.0,32.3,ACTUAL
1499702400.0,32.3,ACTUAL
1499706000.0,31.9,ACTUAL
1499709600.0,31.3,ACTUAL
1499713200.0,29.3,ACTUAL
1499716800.0,25.3,ACTUAL
1499720400.0,24.3,ACTUAL
1499724000.0,24.3,ACTUAL
1499727600.0,24.3,ACTUAL
1499731200.0,23.3,ACTUAL
1499734800.0,23.3,ACTUAL
1499738400.0,22.7,ACTUAL
1499742000.0,22.3,ACTUAL
1499745600.0,21.9,ACTUAL
1499749200.0,22.3,ACTUAL
1499752800.0,25.0,ACTUAL
1499756400.0,26.0,ACTUAL
1499760000.0,27.0,ACTUAL
1499763600.0,28.0,ACTUAL
1499767200.0,29.0,ACTUAL
1499770800.0,30.0,ACTUAL
1499774400.0,31.0,ACTUAL
1499778000.0,30.0,ACTUAL
1499781600.0,32.0,ACTUAL
1499785200.0,30.7,ACTUAL
1499788800.0,30.1,ACTUAL
1499792400.0,27.1,ACTUAL
1499796000.0,23.7,ACTUAL
1499799600.0,23.5,ACTUAL
1499803200.0,22.3,ACTUAL
1499806800.0,22.7,ACTUAL
1499810400.0,21.7,ACTUAL
1499814000.0,21.5,ACTUAL
1499817600.0,21.7,ACTUAL
1499821200.0,21.5,ACTUAL
1499824800.0,21.5,ACTUAL
1499828400.0,22.3,ACTUAL
1499832000.0,22.5,ACTUAL
1499835600.0,22.3,ACTUAL
1499839200.0,23.0,ACTUAL
1499842800.0,24.0,ACTUAL
1499846400.0,25.0,ACTUAL
1499850000.0,27.0,ACTUAL
1499853600.0,28.0,ACTUAL
1499857200.0,29.0,ACTUAL
1499860800.0,29.0,ACTUAL
1499864400.0,30.0,ACTUAL
1499868000.0,31.0,ACTUAL
1499871600.0,30.5,ACTUAL
1499875200.0,30.5,ACTUAL
1499878800.0,30.1,ACTUAL
1499882400.0,29.1,ACTUAL
1499886000.0,27.9,ACTUAL
1499889600.0,26.7,ACTUAL
1499893200.0,25.5,ACTUAL
1499896800.0,25.1,ACTUAL
1499900400.0,24.5,ACTUAL
1499904000.0,23.7,ACTUAL
1499907600.0,23.3,ACTUAL
1499911200.0,22.7,ACTUAL
1499914800.0,22.7,ACTUAL
1499918400.0,22.3,ACTUAL
1499922000.0,22.9,ACTUAL
1499925600.0,25.0,ACTUAL
1499929200.0,26.0,ACTUAL
1499932800.0,28.0,ACTUAL
1499936400.0,29.0,ACTUAL
1499940000.0,28.0,ACTUAL
1499943600.0,28.8,ACTUAL
1499947200.0,29.5,ACTUAL
1499950800.0,30.3,ACTUAL
1499954400.0,31.0,ACTUAL
1499958000.0,31.3,ACTUAL
1499961600.0,31.3,ACTUAL
1499965200.0,30.7,ACTUAL
1499968800.0,30.3,ACTUAL
1499972400.0,28.7,ACTUAL
1499976000.0,27.3,ACTUAL
1499979600.0,25.5,ACTUAL
1499983200.0,25.1,ACTUAL
1499986800.0,24.9,ACTUAL
1499990400.0,24.3,ACTUAL
1499994000.0,24.9,ACTUAL
1499997600.0,24.7,ACTUAL
1500001200.0,24.1,ACTUAL
1500004800.0,22.1,ACTUAL
1500008400.0,21.5,ACTUAL
1500012000.0,21.0,ACTUAL
1500015600.0,19.0,ACTUAL
1500019200.0,18.0,ACTUAL
1500022800.0,18.0,ACTUAL
1500026400.0,21.0,ACTUAL
1500030000.0,23.0,ACTUAL
1500033600.0,24.0,ACTUAL
1500037200.0,26.0,ACTUAL
1500040800.0,26.0,ACTUAL
1500044400.0,27.1,ACTUAL
1500048000.0,26.9,ACTUAL
1500051600.0,25.3,ACTUAL
1500055200.0,24.3,ACTUAL
1500058800.0,24.7,ACTUAL
1500062400.0,23.3,ACTUAL
1500066000.0,22.3,ACTUAL
1500069600.0,21.8,ACTUAL
1500073200.0,21.3,ACTUAL
1500076800.0,20.8,ACTUAL
1500080400.0,20.8,ACTUAL
1500084000.0,20.5,ACTUAL
1500087600.0,20.8,ACTUAL
1500091200.0,19.7,ACTUAL
1500094800.0,20.3,ACTUAL
1500098400.0,20.0,ACTUAL
1500102000.0,22.0,ACTUAL
1500105600.0,24.0,ACTUAL
1500109200.0,26.0,ACTUAL
1500112800.0,27.0,ACTUAL
1500116400.0,27.7,ACTUAL
1500120000.0,28.3,ACTUAL
1500123600.0,28.7,ACTUAL
1500127200.0,29.0,ACTUAL
1500130800.0,27.3,ACTUAL
1500134400.0,25.5,ACTUAL
1500138000.0,26.5,ACTUAL
1500141600.0,25.5,ACTUAL
1500145200.0,24.7,ACTUAL
1500148800.0,23.3,ACTUAL
1500152400.0,21.3,ACTUAL
1500156000.0,20.9,ACTUAL
1500159600.0,20.7,ACTUAL
1500163200.0,19.9,ACTUAL
1500768000.0,24.9,ACTUAL
1500771600.0,24.3,ACTUAL
1500775200.0,23.9,ACTUAL
1500778800.0,23.1,ACTUAL
1500782400.0,22.7,ACTUAL
1500786000.0,22.9,ACTUAL
1500789600.0,25.0,ACTUAL
1500793200.0,27.0,ACTUAL
1500796800.0,28.0,ACTUAL
1500800400.0,28.0,ACTUAL
1500804000.0,30.0,ACTUAL
1500807600.0,32.0,ACTUAL
1500811200.0,32.0,ACTUAL
1500814800.0,33.0,ACTUAL
1500818400.0,33.0,ACTUAL
1500822000.0,32.9,ACTUAL
1500825600.0,32.7,ACTUAL
1500829200.0,31.9,ACTUAL
1500832800.0,29.7,ACTUAL
1500836400.0,27.3,ACTUAL
1500840000.0,25.3,ACTUAL
1500843600.0,24.9,ACTUAL
1500847200.0,24.3,ACTUAL
1500850800.0,24.3,ACTUAL
1500854400.0,24.7,ACTUAL
1500858000.0,24.5,ACTUAL
1500861600.0,24.3,ACTUAL
1500865200.0,24.3,ACTUAL
1500868800.0,24.3,ACTUAL
1500872400.0,22.3,ACTUAL
1500876000.0,22.3,ACTUAL
1500879600.0,23.7,ACTUAL
1500883200.0,25.5,ACTUAL
1500886800.0,25.3,ACTUAL
1500890400.0,25.9,ACTUAL
1500894000.0,27.1,ACTUAL
1500897600.0,26.9,ACTUAL
1500901200.0,23.3,ACTUAL
1500904800.0,19.7,ACTUAL
1500908400.0,19.7,ACTUAL
1500912000.0,20.9,ACTUAL
1500915600.0,22.9,ACTUAL
1500919200.0,22.9,ACTUAL
1500922800.0,20.9,ACTUAL
1500926400.0,20.3,ACTUAL
1500930000.0,19.7,ACTUAL
1500933600.0,18.7,ACTUAL
1500937200.0,18.5,ACTUAL
1500940800.0,18.0,ACTUAL
1500944400.0,17.7,ACTUAL
1500948000.0,16.7,ACTUAL
1500951600.0,16.5,ACTUAL
1500955200.0,15.7,ACTUAL
1500958800.0,16.7,ACTUAL
1500962400.0,19.0,ACTUAL
1500966000.0,21.0,ACTUAL
1500969600.0,23.0,ACTUAL
1500973200.0,25.0,ACTUAL
1500976800.0,25.0,ACTUAL
1500980400.0,26.0,ACTUAL
1500984000.0,26.3,ACTUAL
1500987600.0,26.7,ACTUAL
1500991200.0,27.0,ACTUAL
1500994800.0,25.3,ACTUAL
1500998400.0,23.7,ACTUAL
1501002000.0,24.3,ACTUAL
1501005600.0,24.7,ACTUAL
1501009200.0,19.1,ACTUAL
